name,hpxml_key,value
X5994,HPXML.Building.BuildingDetails.Systems.HVAC.HVACPlant[HVACPlant1].HeatPump[MiniSplitHP1].HeatPumpFuel,diesel
X5995,HPXML.Building.BuildingDetails.Systems.HVAC.HVACPlant[HVACPlant1].HeatPump[MiniSplitHP1].HeatPumpFuel,coal
X5996,HPXML.Building.BuildingDetails.Systems.HVAC.HVACPlant[HVACPlant1].HeatPump[MiniSplitHP1].HeatPumpFuel,anthracite coal
X5997,HPXML.Building.BuildingDetails.Systems.HVAC.HVACPlant[HVACPlant1].HeatPump[MiniSplitHP1].HeatPumpFuel,bituminous coal
X5998,HPXML.Building.BuildingDetails.Systems.HVAC.HVACPlant[HVACPlant1].HeatPump[MiniSplitHP1].HeatPumpFuel,coke
X5999,HPXML.Building.BuildingDetails.Systems.HVAC.HVACPlant[HVACPlant1].HeatPump[MiniSplitHP1].HeatPumpFuel,wood
X6000,HPXML.Building.BuildingDetails.Systems.HVAC.HVACPlant[HVACPlant1].HeatPump[MiniSplitHP1].HeatPumpFuel,wood pellets
X6001,HPXML.Building.BuildingDetails.Systems.HVAC.HVACPlant[HVACPlant1].HeatPump[MiniSplitHP1].HeatPumpFuel,combination
X6002,HPXML.Building.BuildingDetails.Systems.HVAC.HVACPlant[HVACPlant1].HeatPump[MiniSplitHP1].HeatPumpFuel,other
X6003,HPXML.Building.BuildingDetails.Systems.HVAC.HVACPlant[HVACPlant1].HeatPump[MiniSplitHP2].HeatPumpFuel,electricity
X6004,HPXML.Building.BuildingDetails.Systems.HVAC.HVACPlant[HVACPlant1].HeatPump[MiniSplitHP2].HeatPumpFuel,renewable electricity
X6005,HPXML.Building.BuildingDetails.Systems.HVAC.HVACPlant[HVACPlant1].HeatPump[MiniSplitHP2].HeatPumpFuel,natural gas
X6006,HPXML.Building.BuildingDetails.Systems.HVAC.HVACPlant[HVACPlant1].HeatPump[MiniSplitHP2].HeatPumpFuel,renewable natural gas
X6007,HPXML.Building.BuildingDetails.Systems.HVAC.HVACPlant[HVACPlant1].HeatPump[MiniSplitHP2].HeatPumpFuel,fuel oil
X6008,HPXML.Building.BuildingDetails.Systems.HVAC.HVACPlant[HVACPlant1].HeatPump[MiniSplitHP2].HeatPumpFuel,fuel oil 1
X6009,HPXML.Building.BuildingDetails.Systems.HVAC.HVACPlant[HVACPlant1].HeatPump[MiniSplitHP2].HeatPumpFuel,fuel oil 2
X6010,HPXML.Building.BuildingDetails.Systems.HVAC.HVACPlant[HVACPlant1].HeatPump[MiniSplitHP2].HeatPumpFuel,fuel oil 4
X6011,HPXML.Building.BuildingDetails.Systems.HVAC.HVACPlant[HVACPlant1].HeatPump[MiniSplitHP2].HeatPumpFuel,fuel oil 5/6
X6012,HPXML.Building.BuildingDetails.Systems.HVAC.HVACPlant[HVACPlant1].HeatPump[MiniSplitHP2].HeatPumpFuel,district steam
X6013,HPXML.Building.BuildingDetails.Systems.HVAC.HVACPlant[HVACPlant1].HeatPump[MiniSplitHP2].HeatPumpFuel,district hot water
X6014,HPXML.Building.BuildingDetails.Systems.HVAC.HVACPlant[HVACPlant1].HeatPump[MiniSplitHP2].HeatPumpFuel,district chilled water
X6015,HPXML.Building.BuildingDetails.Systems.HVAC.HVACPlant[HVACPlant1].HeatPump[MiniSplitHP2].HeatPumpFuel,solar hot water
X6016,HPXML.Building.BuildingDetails.Systems.HVAC.HVACPlant[HVACPlant1].HeatPump[MiniSplitHP2].HeatPumpFuel,propane
X6017,HPXML.Building.BuildingDetails.Systems.HVAC.HVACPlant[HVACPlant1].HeatPump[MiniSplitHP2].HeatPumpFuel,kerosene
X6018,HPXML.Building.BuildingDetails.Systems.HVAC.HVACPlant[HVACPlant1].HeatPump[MiniSplitHP2].HeatPumpFuel,diesel
X6019,HPXML.Building.BuildingDetails.Systems.HVAC.HVACPlant[HVACPlant1].HeatPump[MiniSplitHP2].HeatPumpFuel,coal
X6020,HPXML.Building.BuildingDetails.Systems.HVAC.HVACPlant[HVACPlant1].HeatPump[MiniSplitHP2].HeatPumpFuel,anthracite coal
X6021,HPXML.Building.BuildingDetails.Systems.HVAC.HVACPlant[HVACPlant1].HeatPump[MiniSplitHP2].HeatPumpFuel,bituminous coal
X6022,HPXML.Building.BuildingDetails.Systems.HVAC.HVACPlant[HVACPlant1].HeatPump[MiniSplitHP2].HeatPumpFuel,coke
X6023,HPXML.Building.BuildingDetails.Systems.HVAC.HVACPlant[HVACPlant1].HeatPump[MiniSplitHP2].HeatPumpFuel,wood
X6024,HPXML.Building.BuildingDetails.Systems.HVAC.HVACPlant[HVACPlant1].HeatPump[MiniSplitHP2].HeatPumpFuel,wood pellets
X6025,HPXML.Building.BuildingDetails.Systems.HVAC.HVACPlant[HVACPlant1].HeatPump[MiniSplitHP2].HeatPumpFuel,combination
X6026,HPXML.Building.BuildingDetails.Systems.HVAC.HVACPlant[HVACPlant1].HeatPump[MiniSplitHP2].HeatPumpFuel,other
X6027,HPXML.Building.BuildingDetails.Systems.HVAC.HVACPlant[HVACPlant2].HeatPump[MiniSplitHP1].HeatPumpFuel,electricity
X6028,HPXML.Building.BuildingDetails.Systems.HVAC.HVACPlant[HVACPlant2].HeatPump[MiniSplitHP1].HeatPumpFuel,renewable electricity
X6029,HPXML.Building.BuildingDetails.Systems.HVAC.HVACPlant[HVACPlant2].HeatPump[MiniSplitHP1].HeatPumpFuel,natural gas
X6030,HPXML.Building.BuildingDetails.Systems.HVAC.HVACPlant[HVACPlant2].HeatPump[MiniSplitHP1].HeatPumpFuel,renewable natural gas
X6031,HPXML.Building.BuildingDetails.Systems.HVAC.HVACPlant[HVACPlant2].HeatPump[MiniSplitHP1].HeatPumpFuel,fuel oil
X6032,HPXML.Building.BuildingDetails.Systems.HVAC.HVACPlant[HVACPlant2].HeatPump[MiniSplitHP1].HeatPumpFuel,fuel oil 1
X6033,HPXML.Building.BuildingDetails.Systems.HVAC.HVACPlant[HVACPlant2].HeatPump[MiniSplitHP1].HeatPumpFuel,fuel oil 2
X6034,HPXML.Building.BuildingDetails.Systems.HVAC.HVACPlant[HVACPlant2].HeatPump[MiniSplitHP1].HeatPumpFuel,fuel oil 4
X6035,HPXML.Building.BuildingDetails.Systems.HVAC.HVACPlant[HVACPlant2].HeatPump[MiniSplitHP1].HeatPumpFuel,fuel oil 5/6
X6036,HPXML.Building.BuildingDetails.Systems.HVAC.HVACPlant[HVACPlant2].HeatPump[MiniSplitHP1].HeatPumpFuel,district steam
X6037,HPXML.Building.BuildingDetails.Systems.HVAC.HVACPlant[HVACPlant2].HeatPump[MiniSplitHP1].HeatPumpFuel,district hot water
X6038,HPXML.Building.BuildingDetails.Systems.HVAC.HVACPlant[HVACPlant2].HeatPump[MiniSplitHP1].HeatPumpFuel,district chilled water
X6039,HPXML.Building.BuildingDetails.Systems.HVAC.HVACPlant[HVACPlant2].HeatPump[MiniSplitHP1].HeatPumpFuel,solar hot water
X6040,HPXML.Building.BuildingDetails.Systems.HVAC.HVACPlant[HVACPlant2].HeatPump[MiniSplitHP1].HeatPumpFuel,propane
X6041,HPXML.Building.BuildingDetails.Systems.HVAC.HVACPlant[HVACPlant2].HeatPump[MiniSplitHP1].HeatPumpFuel,kerosene
X6042,HPXML.Building.BuildingDetails.Systems.HVAC.HVACPlant[HVACPlant2].HeatPump[MiniSplitHP1].HeatPumpFuel,diesel
X6043,HPXML.Building.BuildingDetails.Systems.HVAC.HVACPlant[HVACPlant2].HeatPump[MiniSplitHP1].HeatPumpFuel,coal
X6044,HPXML.Building.BuildingDetails.Systems.HVAC.HVACPlant[HVACPlant2].HeatPump[MiniSplitHP1].HeatPumpFuel,anthracite coal
X6045,HPXML.Building.BuildingDetails.Systems.HVAC.HVACPlant[HVACPlant2].HeatPump[MiniSplitHP1].HeatPumpFuel,bituminous coal
X6046,HPXML.Building.BuildingDetails.Systems.HVAC.HVACPlant[HVACPlant2].HeatPump[MiniSplitHP1].HeatPumpFuel,coke
X6047,HPXML.Building.BuildingDetails.Systems.HVAC.HVACPlant[HVACPlant2].HeatPump[MiniSplitHP1].HeatPumpFuel,wood
X6048,HPXML.Building.BuildingDetails.Systems.HVAC.HVACPlant[HVACPlant2].HeatPump[MiniSplitHP1].HeatPumpFuel,wood pellets
X6049,HPXML.Building.BuildingDetails.Systems.HVAC.HVACPlant[HVACPlant2].HeatPump[MiniSplitHP1].HeatPumpFuel,combination
X6050,HPXML.Building.BuildingDetails.Systems.HVAC.HVACPlant[HVACPlant2].HeatPump[MiniSplitHP1].HeatPumpFuel,other
X6051,HPXML.Building.BuildingDetails.Systems.HVAC.HVACPlant[HVACPlant2].HeatPump[MiniSplitHP2].HeatPumpFuel,electricity
X6052,HPXML.Building.BuildingDetails.Systems.HVAC.HVACPlant[HVACPlant2].HeatPump[MiniSplitHP2].HeatPumpFuel,renewable electricity
X6053,HPXML.Building.BuildingDetails.Systems.HVAC.HVACPlant[HVACPlant2].HeatPump[MiniSplitHP2].HeatPumpFuel,natural gas
X6054,HPXML.Building.BuildingDetails.Systems.HVAC.HVACPlant[HVACPlant2].HeatPump[MiniSplitHP2].HeatPumpFuel,renewable natural gas
X6055,HPXML.Building.BuildingDetails.Systems.HVAC.HVACPlant[HVACPlant2].HeatPump[MiniSplitHP2].HeatPumpFuel,fuel oil
X6056,HPXML.Building.BuildingDetails.Systems.HVAC.HVACPlant[HVACPlant2].HeatPump[MiniSplitHP2].HeatPumpFuel,fuel oil 1
X6057,HPXML.Building.BuildingDetails.Systems.HVAC.HVACPlant[HVACPlant2].HeatPump[MiniSplitHP2].HeatPumpFuel,fuel oil 2
X6058,HPXML.Building.BuildingDetails.Systems.HVAC.HVACPlant[HVACPlant2].HeatPump[MiniSplitHP2].HeatPumpFuel,fuel oil 4
X6059,HPXML.Building.BuildingDetails.Systems.HVAC.HVACPlant[HVACPlant2].HeatPump[MiniSplitHP2].HeatPumpFuel,fuel oil 5/6
X6060,HPXML.Building.BuildingDetails.Systems.HVAC.HVACPlant[HVACPlant2].HeatPump[MiniSplitHP2].HeatPumpFuel,district steam
